date,portfolio_value,cash,AAPL_shares,AAPL_price,AAPL_avg_cost,AAPL_value,AAPL_unrealized_pnl,MSFT_shares,MSFT_price,MSFT_avg_cost,MSFT_value,MSFT_unrealized_pnl,AMZN_shares,AMZN_price,AMZN_avg_cost,AMZN_value,AMZN_unrealized_pnl,GOOGL_shares,GOOGL_price,GOOGL_avg_cost,GOOGL_value,GOOGL_unrealized_pnl,META_shares,META_price,META_avg_cost,META_value,META_unrealized_pnl,NVDA_shares,NVDA_price,NVDA_avg_cost,NVDA_value,NVDA_unrealized_pnl,TSLA_shares,TSLA_price,TSLA_avg_cost,TSLA_value,TSLA_unrealized_pnl,JPM_shares,JPM_price,JPM_avg_cost,JPM_value,JPM_unrealized_pnl,V_shares,V_price,V_avg_cost,V_value,V_unrealized_pnl,MA_shares,MA_price,MA_avg_cost,MA_value,MA_unrealized_pnl,UNH_shares,UNH_price,UNH_avg_cost,UNH_value,UNH_unrealized_pnl,JNJ_shares,JNJ_price,JNJ_avg_cost,JNJ_value,JNJ_unrealized_pnl,LDO.MI_shares,LDO.MI_price,LDO.MI_avg_cost,LDO.MI_value,LDO.MI_unrealized_pnl,ENI.MI_shares,ENI.MI_price,ENI.MI_avg_cost,ENI.MI_value,ENI.MI_unrealized_pnl,ENEL.MI_shares,ENEL.MI_price,ENEL.MI_avg_cost,ENEL.MI_value,ENEL.MI_unrealized_pnl,ISP.MI_shares,ISP.MI_price,ISP.MI_avg_cost,ISP.MI_value,ISP.MI_unrealized_pnl,RACE.MI_shares,RACE.MI_price,RACE.MI_avg_cost,RACE.MI_value,RACE.MI_unrealized_pnl,^GSPC_shares,^GSPC_price,^GSPC_avg_cost,^GSPC_value,^GSPC_unrealized_pnl,^IXIC_shares,^IXIC_price,^IXIC_avg_cost,^IXIC_value,^IXIC_unrealized_pnl,FTSEMIB.MI_shares,FTSEMIB.MI_price,FTSEMIB.MI_avg_cost,FTSEMIB.MI_value,FTSEMIB.MI_unrealized_pnl,SPY_shares,SPY_price,SPY_avg_cost,SPY_value,SPY_unrealized_pnl,QQQ_shares,QQQ_price,QQQ_avg_cost,QQQ_value,QQQ_unrealized_pnl,IVV_shares,IVV_price,IVV_avg_cost,IVV_value,IVV_unrealized_pnl,EEM_shares,EEM_price,EEM_avg_cost,EEM_value,EEM_unrealized_pnl,EFA_shares,EFA_price,EFA_avg_cost,EFA_value,EFA_unrealized_pnl,XLF_shares,XLF_price,XLF_avg_cost,XLF_value,XLF_unrealized_pnl,VNQ_shares,VNQ_price,VNQ_avg_cost,VNQ_value,VNQ_unrealized_pnl,GC=F_shares,GC=F_price,GC=F_avg_cost,GC=F_value,GC=F_unrealized_pnl,CL=F_shares,CL=F_price,CL=F_avg_cost,CL=F_value,CL=F_unrealized_pnl,SI=F_shares,SI=F_price,SI=F_avg_cost,SI=F_value,SI=F_unrealized_pnl,NG=F_shares,NG=F_price,NG=F_avg_cost,NG=F_value,NG=F_unrealized_pnl,HG=F_shares,HG=F_price,HG=F_avg_cost,HG=F_value,HG=F_unrealized_pnl,GLD_shares,GLD_price,GLD_avg_cost,GLD_value,GLD_unrealized_pnl,SLV_shares,SLV_price,SLV_avg_cost,SLV_value,SLV_unrealized_pnl,USO_shares,USO_price,USO_avg_cost,USO_value,USO_unrealized_pnl,EURUSD=X_shares,EURUSD=X_price,EURUSD=X_avg_cost,EURUSD=X_value,EURUSD=X_unrealized_pnl,USDJPY=X_shares,USDJPY=X_price,USDJPY=X_avg_cost,USDJPY=X_value,USDJPY=X_unrealized_pnl,TLT_shares,TLT_price,TLT_avg_cost,TLT_value,TLT_unrealized_pnl,BND_shares,BND_price,BND_avg_cost,BND_value,BND_unrealized_pnl,IEF_shares,IEF_price,IEF_avg_cost,IEF_value,IEF_unrealized_pnl,XLE_shares,XLE_price,XLE_avg_cost,XLE_value,XLE_unrealized_pnl,BTC-USD_shares,BTC-USD_price,BTC-USD_avg_cost,BTC-USD_value,BTC-USD_unrealized_pnl,ETH-USD_shares,ETH-USD_price,ETH-USD_avg_cost,ETH-USD_value,ETH-USD_unrealized_pnl,XOM_shares,XOM_price,XOM_avg_cost,XOM_value,XOM_unrealized_pnl,CVX_shares,CVX_price,CVX_avg_cost,CVX_value,CVX_unrealized_pnl,WMT_shares,WMT_price,WMT_avg_cost,WMT_value,WMT_unrealized_pnl,NFLX_shares,NFLX_price,NFLX_avg_cost,NFLX_value,NFLX_unrealized_pnl,BA_shares,BA_price,BA_avg_cost,BA_value,BA_unrealized_pnl,KO_shares,KO_price,KO_avg_cost,KO_value,KO_unrealized_pnl,PFE_shares,PFE_price,PFE_avg_cost,PFE_value,PFE_unrealized_pnl,SHOP_shares,SHOP_price,SHOP_avg_cost,SHOP_value,SHOP_unrealized_pnl
2024-02-10,101.27,0.01,0.0,187.1468,0.0,0.0,0.0,0.004335,413.4281,393.9259,1.79,0.08,0.033699,174.45,158.1249,5.88,0.55,0.0,147.7786,0.0,0.0,0.0,0.0,464.4651,0.0,0.0,0.0,0.0,72.089,0.0,0.0,0.0,0.016985,193.57,187.6997,3.29,0.1,0.019465,167.6609,166.9445,3.26,0.01,0.018356,272.3447,270.0669,5.0,0.04,0.0,452.6794,0.0,0.0,0.0,0.0,494.1266,0.0,0.0,0.0,0.035781,146.6566,148.2582,5.25,-0.06,0.179596,16.6123,15.7585,2.98,0.15,0.374725,12.448,12.8704,4.66,-0.16,0.0,5.2078,0.0,0.0,0.0,0.0,2.3871,0.0,0.0,0.0,0.013996,357.3277,328.5085,5.0,0.4,0.000279,5026.6099,4874.002,1.4,0.04,0.0,15990.6602,0.0,0.0,0.0,0.00015,31156.0,30729.5664,4.67,0.06,0.008537,489.1087,474.0774,4.18,0.13,0.0,432.2757,0.0,0.0,0.0,0.008581,489.2589,474.2023,4.2,0.13,0.111728,37.7449,36.7254,4.22,0.11,0.056251,70.4932,70.3962,3.97,0.01,0.0,37.9475,0.0,0.0,0.0,0.048271,78.0903,78.0051,3.77,0.0,0.001636,2023.3,2047.7971,3.31,-0.04,0.0,76.84,0.0,0.0,0.0,0.139067,22.528,23.0205,3.13,-0.07,1.563513,1.847,2.0853,2.89,-0.37,0.482139,3.686,3.8798,1.78,-0.09,0.017117,187.6,188.9156,3.21,-0.02,0.0,20.68,0.0,0.0,0.0,0.039962,71.67,70.0313,2.86,0.07,1.937548,1.0777,1.0838,2.09,-0.01,0.019699,149.259,147.1744,2.94,0.04,0.0,85.968,0.0,0.0,0.0,0.038623,66.9017,67.7503,2.58,-0.03,0.016779,87.4888,89.1356,1.47,-0.03,0.0,39.0147,0.0,0.0,0.0,4.1e-05,48293.918,42760.168,2.0,0.23,0.000466,2507.5706,2290.3062,1.17,0.1,0.025387,94.3004,95.071,2.39,-0.02,0.012673,137.046,134.4227,1.74,0.03,0.000564,55.2297,54.323,0.03,0.0,0.038566,56.132,56.4934,2.16,-0.01,0.0,209.2,0.0,0.0,0.0,0.035684,55.7552,56.1306,1.99,-0.01,0.0,24.1794,0.0,0.0,0.0,0.0,90.72,0.0,0.0,0.0
2024-02-11,101.35,0.01,0.0,185.4621,0.0,0.0,0.0,0.004335,408.2278,393.9259,1.77,0.06,0.033699,172.34,158.1249,5.81,0.48,0.0,146.3207,0.0,0.0,0.0,0.0,465.249,0.0,0.0,0.0,0.0,72.2039,0.0,0.0,0.0,0.016985,188.13,187.6997,3.2,0.01,0.019465,168.4081,166.9445,3.28,0.03,0.018356,271.0048,270.0669,4.97,0.02,0.0,453.5,0.0,0.0,0.0,0.0,493.5735,0.0,0.0,0.0,0.035781,147.6764,148.2582,5.28,-0.02,0.179596,16.8028,15.7585,3.02,0.19,0.374725,12.5734,12.8704,4.71,-0.11,0.0,5.2459,0.0,0.0,0.0,0.0,2.4196,0.0,0.0,0.0,0.013996,355.3557,328.5085,4.97,0.38,0.000279,5021.8403,4874.002,1.4,0.04,0.0,15942.5508,0.0,0.0,0.0,0.00015,31457.0,30729.5664,4.72,0.11,0.008537,488.894,474.0774,4.17,0.13,0.0,430.5844,0.0,0.0,0.0,0.008581,488.9967,474.2023,4.2,0.13,0.111728,38.0406,36.7254,4.25,0.15,0.056251,70.6149,70.3962,3.97,0.01,0.0,38.1223,0.0,0.0,0.0,0.048271,78.1088,78.0051,3.77,0.01,0.001636,2018.1998,2047.7971,3.3,-0.05,0.0,76.92,0.0,0.0,0.0,0.139067,22.709,23.0205,3.16,-0.04,1.563513,1.768,2.0853,2.76,-0.5,0.482139,3.7285,3.8798,1.8,-0.07,0.017117,187.11,188.9156,3.2,-0.03,0.0,20.76,0.0,0.0,0.0,0.039962,72.11,70.0313,2.88,0.08,1.937548,1.0798,1.0838,2.09,-0.01,0.019699,149.167,147.1744,2.94,0.04,0.0,86.0688,0.0,0.0,0.0,0.038623,66.9202,67.7503,2.58,-0.03,0.016779,87.5721,89.1356,1.47,-0.03,0.0,39.4456,0.0,0.0,0.0,4.1e-05,49958.2266,42760.168,2.06,0.3,0.000466,2658.116,2290.3062,1.24,0.17,0.025387,95.5977,95.071,2.43,0.01,0.012673,137.9896,134.4227,1.75,0.05,0.000564,55.5625,54.323,0.03,0.0,0.038566,55.785,56.4934,2.15,-0.03,0.0,209.33,0.0,0.0,0.0,0.035684,55.8863,56.1306,1.99,-0.01,0.0,24.2671,0.0,0.0,0.0,0.0,89.12,0.0,0.0,0.0
2024-02-12,100.19,0.01,0.0,183.3712,0.0,0.0,0.0,0.004335,399.4391,393.9259,1.73,0.02,0.033699,168.64,158.1249,5.68,0.35,0.0,143.9503,0.0,0.0,0.0,0.0,456.5374,0.0,0.0,0.0,0.0,72.084,0.0,0.0,0.0,0.016985,184.02,187.6997,3.13,-0.06,0.019465,166.9424,166.9445,3.25,-0.0,0.018356,271.7339,270.0669,4.99,0.03,0.0,455.2301,0.0,0.0,0.0,0.0,492.8202,0.0,0.0,0.0,0.035781,146.3854,148.2582,5.24,-0.07,0.179596,16.8419,15.7585,3.02,0.19,0.374725,12.6012,12.8704,4.72,-0.1,0.0,5.2158,0.0,0.0,0.0,0.0,2.4046,0.0,0.0,0.0,0.013996,349.0453,328.5085,4.89,0.29,0.000279,4953.1699,4874.002,1.38,0.02,0.0,15655.5996,0.0,0.0,0.0,0.00015,31134.0,30729.5664,4.67,0.06,0.008537,482.1604,474.0774,4.12,0.07,0.0,423.8686,0.0,0.0,0.0,0.008581,482.4298,474.2023,4.14,0.07,0.111728,37.3253,36.7254,4.17,0.07,0.056251,69.5289,70.3962,3.91,-0.05,0.0,37.6076,0.0,0.0,0.0,0.048271,76.4985,78.0051,3.69,-0.07,0.001636,1992.9,2047.7971,3.26,-0.09,0.0,77.87,0.0,0.0,0.0,0.139067,22.096,23.0205,3.07,-0.13,1.563513,1.689,2.0853,2.64,-0.62,0.482139,3.714,3.8798,1.79,-0.08,0.017117,184.53,188.9156,3.16,-0.08,0.0,20.2,0.0,0.0,0.0,0.039962,72.65,70.0313,2.9,0.1,1.937548,1.0772,1.0838,2.09,-0.01,0.019699,149.405,147.1744,2.94,0.04,0.0,84.594,0.0,0.0,0.0,0.038623,66.3378,67.7503,2.56,-0.05,0.016779,86.6092,89.1356,1.45,-0.04,0.0,39.0475,0.0,0.0,0.0,4.1e-05,49742.4414,42760.168,2.06,0.29,0.000466,2642.1853,2290.3062,1.23,0.16,0.025387,94.7747,95.071,2.41,-0.01,0.012673,136.6467,134.4227,1.73,0.03,0.000564,55.184,54.323,0.03,0.0,0.038566,55.452,56.4934,2.14,-0.04,0.0,204.46,0.0,0.0,0.0,0.035684,55.5586,56.1306,1.98,-0.02,0.0,23.6617,0.0,0.0,0.0,0.0,77.18,0.0,0.0,0.0
2024-02-13,100.98,0.01,0.0,182.4892,0.0,0.0,0.0,0.004335,403.2999,393.9259,1.75,0.04,0.033699,170.98,158.1249,5.76,0.43,0.0,144.7437,0.0,0.0,0.0,0.0,469.5948,0.0,0.0,0.0,0.0,73.8549,0.0,0.0,0.0,0.016985,188.71,187.6997,3.21,0.02,0.019465,168.638,166.9445,3.28,0.03,0.018356,273.458,270.0669,5.02,0.06,0.0,459.9063,0.0,0.0,0.0,0.0,492.9061,0.0,0.0,0.0,0.035781,145.7024,148.2582,5.21,-0.09,0.179596,17.8624,15.7585,3.21,0.38,0.374725,12.6291,12.8704,4.73,-0.09,0.0,5.2433,0.0,0.0,0.0,0.0,2.4128,0.0,0.0,0.0,0.013996,350.5243,328.5085,4.91,0.31,0.000279,5000.6201,4874.002,1.39,0.04,0.0,15859.1504,0.0,0.0,0.0,0.00015,31329.0,30729.5664,4.7,0.09,0.008537,486.5422,474.0774,4.15,0.11,0.0,428.4876,0.0,0.0,0.0,0.008581,486.7332,474.2023,4.18,0.11,0.111728,37.8594,36.7254,4.23,0.13,0.056251,70.306,70.3962,3.95,-0.01,0.0,37.9669,0.0,0.0,0.0,0.048271,77.1,78.0051,3.72,-0.04,0.001636,1990.3,2047.7971,3.26,-0.09,0.0,76.64,0.0,0.0,0.0,0.139067,22.331,23.0205,3.11,-0.1,1.563513,1.609,2.0853,2.52,-0.74,0.482139,3.7005,3.8798,1.78,-0.09,0.017117,184.42,188.9156,3.16,-0.08,0.0,20.44,0.0,0.0,0.0,0.039962,71.55,70.0313,2.86,0.06,1.937548,1.0709,1.0838,2.07,-0.02,0.019699,150.724,147.1744,2.97,0.07,0.0,85.0245,0.0,0.0,0.0,0.038623,66.5874,67.7503,2.57,-0.04,0.016779,86.9332,89.1356,1.46,-0.04,0.0,39.01,0.0,0.0,0.0,4.1e-05,51826.6953,42760.168,2.14,0.37,0.000466,2777.9021,2290.3062,1.29,0.23,0.025387,94.3071,95.071,2.39,-0.02,0.012673,137.0188,134.4227,1.74,0.03,0.000564,55.0078,54.323,0.03,0.0,0.038566,57.933,56.4934,2.23,0.06,0.0,203.38,0.0,0.0,0.0,0.035684,55.5024,56.1306,1.98,-0.02,0.0,23.7846,0.0,0.0,0.0,0.0,80.67,0.0,0.0,0.0
2024-02-14,102.13,0.01,0.0,182.2018,0.0,0.0,0.0,0.004335,400.4141,393.9259,1.74,0.03,0.033699,169.8,158.1249,5.72,0.39,0.0,141.5997,0.0,0.0,0.0,0.0,480.2612,0.0,0.0,0.0,0.0,72.6136,0.0,0.0,0.0,0.016985,200.45,187.6997,3.4,0.22,0.019465,172.3168,166.9445,3.35,0.1,0.018356,276.8275,270.0669,5.08,0.12,0.0,465.9272,0.0,0.0,0.0,0.0,496.6629,0.0,0.0,0.0,0.035781,147.7419,148.2582,5.29,-0.02,0.179596,18.1456,15.7585,3.26,0.43,0.374725,12.7179,12.8704,4.77,-0.06,0.0,5.253,0.0,0.0,0.0,0.0,2.4239,0.0,0.0,0.0,0.013996,354.5669,328.5085,4.96,0.36,0.000279,5029.73,4874.002,1.4,0.04,0.0,15906.1709,0.0,0.0,0.0,0.00015,31693.998,30729.5664,4.76,0.14,0.008537,489.8992,474.0774,4.18,0.14,0.0,429.7635,0.0,0.0,0.0,0.008581,489.9389,474.2023,4.2,0.14,0.111728,38.0406,36.7254,4.25,0.15,0.056251,71.1017,70.3962,4.0,0.04,0.0,38.6175,0.0,0.0,0.0,0.048271,78.8954,78.0051,3.81,0.04,0.001636,2002.1001,2047.7971,3.27,-0.07,0.0,78.03,0.0,0.0,0.0,0.139067,22.912,23.0205,3.19,-0.02,1.563513,1.581,2.0853,2.47,-0.79,0.482139,3.7565,3.8798,1.81,-0.06,0.017117,185.66,188.9156,3.18,-0.06,0.0,20.94,0.0,0.0,0.0,0.039962,72.84,70.0313,2.91,0.11,1.937548,1.0732,1.0838,2.08,-0.02,0.019699,150.544,147.1744,2.97,0.07,0.0,85.4642,0.0,0.0,0.0,0.038623,66.7723,67.7503,2.58,-0.04,0.016779,87.174,89.1356,1.46,-0.03,0.0,40.0965,0.0,0.0,0.0,4.1e-05,51938.5547,42760.168,2.15,0.38,0.000466,2824.3789,2290.3062,1.32,0.25,0.025387,97.0098,95.071,2.46,0.05,0.012673,141.6784,134.4227,1.8,0.09,0.000564,55.2329,54.323,0.03,0.0,0.038566,59.346,56.4934,2.29,0.11,0.0,205.33,0.0,0.0,0.0,0.035684,55.6054,56.1306,1.98,-0.02,0.0,24.1355,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0
2024-02-15,102.06,0.01,0.0,180.6658,0.0,0.0,0.0,0.004335,397.9519,393.9259,1.73,0.02,0.033699,169.51,158.1249,5.71,0.38,0.0,139.3681,0.0,0.0,0.0,0.0,469.6346,0.0,0.0,0.0,0.0,72.5686,0.0,0.0,0.0,0.016985,199.95,187.6997,3.4,0.21,0.019465,171.512,166.9445,3.34,0.09,0.018356,274.4432,270.0669,5.04,0.08,0.0,462.813,0.0,0.0,0.0,0.0,497.3017,0.0,0.0,0.0,0.035781,147.5722,148.2582,5.28,-0.02,0.179596,18.3312,15.7585,3.29,0.46,0.374725,12.326,12.8704,4.62,-0.2,0.0,5.2078,0.0,0.0,0.0,0.0,2.4209,0.0,0.0,0.0,0.013996,357.9193,328.5085,5.01,0.41,0.000279,5005.5703,4874.002,1.39,0.04,0.0,15775.6504,0.0,0.0,0.0,0.00015,31732.0,30729.5664,4.76,0.15,0.008537,487.4595,474.0774,4.16,0.11,0.0,425.8665,0.0,0.0,0.0,0.008581,487.6075,474.2023,4.18,0.12,0.111728,38.2218,36.7254,4.27,0.17,0.056251,71.214,70.3962,4.01,0.05,0.0,38.4815,0.0,0.0,0.0,0.048271,78.081,78.0051,3.77,0.0,0.001636,2011.5,2047.7971,3.29,-0.06,0.0,79.19,0.0,0.0,0.0,0.139067,23.439,23.0205,3.26,0.06,1.563513,1.609,2.0853,2.52,-0.74,0.482139,3.838,3.8798,1.85,-0.02,0.017117,186.34,188.9156,3.19,-0.04,0.0,21.39,0.0,0.0,0.0,0.039962,73.41,70.0313,2.93,0.14,1.937548,1.0774,1.0838,2.09,-0.01,0.019699,149.946,147.1744,2.95,0.05,0.0,84.9696,0.0,0.0,0.0,0.038623,66.5597,67.7503,2.57,-0.05,0.016779,86.7943,89.1356,1.46,-0.04,0.0,40.0731,0.0,0.0,0.0,4.1e-05,52160.207,42760.168,2.16,0.39,0.000466,2803.6912,2290.3062,1.31,0.24,0.025387,97.0098,95.071,2.46,0.05,0.012673,141.8343,134.4227,1.8,0.09,0.000564,55.582,54.323,0.03,0.0,0.038566,58.395,56.4934,2.25,0.07,0.0,203.89,0.0,0.0,0.0,0.035684,55.5961,56.1306,1.98,-0.02,0.0,24.232,0.0,0.0,0.0,0.0,81.29,0.0,0.0,0.0
2024-02-16,102.04,0.01,0.0,180.6658,0.0,0.0,0.0,0.004335,397.9519,393.9259,1.73,0.02,0.033699,169.51,158.1249,5.71,0.38,0.0,139.3681,0.0,0.0,0.0,0.0,469.6346,0.0,0.0,0.0,0.0,72.5686,0.0,0.0,0.0,0.016985,199.95,187.6997,3.4,0.21,0.019465,171.512,166.9445,3.34,0.09,0.018356,274.4432,270.0669,5.04,0.08,0.0,462.813,0.0,0.0,0.0,0.0,497.3017,0.0,0.0,0.0,0.035781,147.5722,148.2582,5.28,-0.02,0.179596,18.3312,15.7585,3.29,0.46,0.374725,12.326,12.8704,4.62,-0.2,0.0,5.2078,0.0,0.0,0.0,0.0,2.4209,0.0,0.0,0.0,0.013996,357.9193,328.5085,5.01,0.41,0.000279,5005.5703,4874.002,1.39,0.04,0.0,15775.6504,0.0,0.0,0.0,0.00015,31732.0,30729.5664,4.76,0.15,0.008537,487.4595,474.0774,4.16,0.11,0.0,425.8665,0.0,0.0,0.0,0.008581,487.6075,474.2023,4.18,0.12,0.111728,38.2218,36.7254,4.27,0.17,0.056251,71.214,70.3962,4.01,0.05,0.0,38.4815,0.0,0.0,0.0,0.048271,78.081,78.0051,3.77,0.0,0.001636,2011.5,2047.7971,3.29,-0.06,0.0,79.19,0.0,0.0,0.0,0.139067,23.439,23.0205,3.26,0.06,1.563513,1.609,2.0853,2.52,-0.74,0.482139,3.838,3.8798,1.85,-0.02,0.017117,186.34,188.9156,3.19,-0.04,0.0,21.39,0.0,0.0,0.0,0.039962,73.41,70.0313,2.93,0.14,1.937548,1.0774,1.0838,2.09,-0.01,0.019699,149.946,147.1744,2.95,0.05,0.0,84.9696,0.0,0.0,0.0,0.038623,66.5597,67.7503,2.57,-0.05,0.016779,86.7943,89.1356,1.46,-0.04,0.0,40.0731,0.0,0.0,0.0,4.1e-05,51663.0,42760.168,2.14,0.37,0.000466,2786.6726,2290.3062,1.3,0.23,0.025387,97.0098,95.071,2.46,0.05,0.012673,141.8343,134.4227,1.8,0.09,0.000564,55.582,54.323,0.03,0.0,0.038566,58.395,56.4934,2.25,0.07,0.0,203.89,0.0,0.0,0.0,0.035684,55.5961,56.1306,1.98,-0.02,0.0,24.232,0.0,0.0,0.0,0.0,81.29,0.0,0.0,0.0
2024-02-17,102.1,0.01,0.0,180.6658,0.0,0.0,0.0,0.004335,397.9519,393.9259,1.73,0.02,0.033699,169.51,158.1249,5.71,0.38,0.0,139.3681,0.0,0.0,0.0,0.0,469.6346,0.0,0.0,0.0,0.0,72.5686,0.0,0.0,0.0,0.016985,199.95,187.6997,3.4,0.21,0.019465,171.512,166.9445,3.34,0.09,0.018356,274.4432,270.0669,5.04,0.08,0.0,462.813,0.0,0.0,0.0,0.0,497.3017,0.0,0.0,0.0,0.035781,147.5722,148.2582,5.28,-0.02,0.179596,18.3312,15.7585,3.29,0.46,0.374725,12.326,12.8704,4.62,-0.2,0.0,5.2078,0.0,0.0,0.0,0.0,2.4209,0.0,0.0,0.0,0.013996,357.9193,328.5085,5.01,0.41,0.000279,5005.5703,4874.002,1.39,0.04,0.0,15775.6504,0.0,0.0,0.0,0.00015,31732.0,30729.5664,4.76,0.15,0.008537,487.4595,474.0774,4.16,0.11,0.0,425.8665,0.0,0.0,0.0,0.008581,487.6075,474.2023,4.18,0.12,0.111728,38.2218,36.7254,4.27,0.17,0.056251,71.214,70.3962,4.01,0.05,0.0,38.4815,0.0,0.0,0.0,0.048271,78.081,78.0051,3.77,0.0,0.001636,2011.5,2047.7971,3.29,-0.06,0.0,79.19,0.0,0.0,0.0,0.139067,23.439,23.0205,3.26,0.06,1.563513,1.609,2.0853,2.52,-0.74,0.482139,3.838,3.8798,1.85,-0.02,0.017117,186.34,188.9156,3.19,-0.04,0.0,21.39,0.0,0.0,0.0,0.039962,73.41,70.0313,2.93,0.14,1.937548,1.0774,1.0838,2.09,-0.01,0.019699,149.946,147.1744,2.95,0.05,0.0,84.9696,0.0,0.0,0.0,0.038623,66.5597,67.7503,2.57,-0.05,0.016779,86.7943,89.1356,1.46,-0.04,0.0,40.0731,0.0,0.0,0.0,4.1e-05,52122.5508,42760.168,2.15,0.39,0.000466,2878.998,2290.3062,1.34,0.27,0.025387,97.0098,95.071,2.46,0.05,0.012673,141.8343,134.4227,1.8,0.09,0.000564,55.582,54.323,0.03,0.0,0.038566,58.395,56.4934,2.25,0.07,0.0,203.89,0.0,0.0,0.0,0.035684,55.5961,56.1306,1.98,-0.02,0.0,24.232,0.0,0.0,0.0,0.0,81.29,0.0,0.0,0.0
2024-02-18,102.17,0.01,0.0,180.6658,0.0,0.0,0.0,0.004335,397.9519,393.9259,1.73,0.02,0.033699,169.51,158.1249,5.71,0.38,0.0,139.3681,0.0,0.0,0.0,0.0,469.6346,0.0,0.0,0.0,0.0,72.5686,0.0,0.0,0.0,0.016985,199.95,187.6997,3.4,0.21,0.019465,171.512,166.9445,3.34,0.09,0.018356,274.4432,270.0669,5.04,0.08,0.0,462.813,0.0,0.0,0.0,0.0,497.3017,0.0,0.0,0.0,0.035781,147.5722,148.2582,5.28,-0.02,0.179596,18.7414,15.7585,3.37,0.54,0.374725,12.34,12.8704,4.62,-0.2,0.0,5.1963,0.0,0.0,0.0,0.0,2.4329,0.0,0.0,0.0,0.013996,356.5389,328.5085,4.99,0.39,0.000279,5005.5703,4874.002,1.39,0.04,0.0,15775.6504,0.0,0.0,0.0,0.00015,31676.0,30729.5664,4.75,0.14,0.008537,487.4595,474.0774,4.16,0.11,0.0,425.8665,0.0,0.0,0.0,0.008581,487.6075,474.2023,4.18,0.12,0.111728,38.2218,36.7254,4.27,0.17,0.056251,71.214,70.3962,4.01,0.05,0.0,38.4815,0.0,0.0,0.0,0.048271,78.081,78.0051,3.77,0.0,0.001636,2011.5,2047.7971,3.29,-0.06,0.0,79.19,0.0,0.0,0.0,0.139067,23.439,23.0205,3.26,0.06,1.563513,1.609,2.0853,2.52,-0.74,0.482139,3.838,3.8798,1.85,-0.02,0.017117,186.34,188.9156,3.19,-0.04,0.0,21.39,0.0,0.0,0.0,0.039962,73.41,70.0313,2.93,0.14,1.937548,1.0785,1.0838,2.09,-0.01,0.019699,150.091,147.1744,2.96,0.06,0.0,84.9696,0.0,0.0,0.0,0.038623,66.5597,67.7503,2.57,-0.05,0.016779,86.7943,89.1356,1.46,-0.04,0.0,40.0731,0.0,0.0,0.0,4.1e-05,51779.1445,42760.168,2.14,0.37,0.000466,2943.5747,2290.3062,1.37,0.3,0.025387,97.0098,95.071,2.46,0.05,0.012673,141.8343,134.4227,1.8,0.09,0.000564,55.582,54.323,0.03,0.0,0.038566,58.395,56.4934,2.25,0.07,0.0,203.89,0.0,0.0,0.0,0.035684,55.5961,56.1306,1.98,-0.02,0.0,24.232,0.0,0.0,0.0,0.0,81.29,0.0,0.0,0.0
2024-02-19,101.89,0.01,0.0,179.9225,0.0,0.0,0.0,0.004335,396.7012,393.9259,1.72,0.01,0.033699,167.08,158.1249,5.63,0.3,0.0,139.9632,0.0,0.0,0.0,0.0,468.0768,0.0,0.0,0.0,0.0,69.4096,0.0,0.0,0.0,0.016985,193.76,187.6997,3.29,0.1,0.019465,172.1826,166.9445,3.35,0.1,0.018356,271.0836,270.0669,4.98,0.02,0.0,446.619,0.0,0.0,0.0,0.0,496.8345,0.0,0.0,0.0,0.035781,148.8071,148.2582,5.32,0.02,0.179596,18.7023,15.7585,3.36,0.53,0.374725,12.3069,12.8704,4.61,-0.21,0.0,5.2335,0.0,0.0,0.0,0.0,2.4419,0.0,0.0,0.0,0.013996,357.4264,328.5085,5.0,0.4,0.000279,4975.5098,4874.002,1.39,0.03,0.0,15630.7803,0.0,0.0,0.0,0.00015,31700.998,30729.5664,4.76,0.15,0.008537,484.7758,474.0774,4.14,0.09,0.0,422.6521,0.0,0.0,0.0,0.008581,484.8972,474.2023,4.16,0.09,0.111728,38.279,36.7254,4.28,0.17,0.056251,71.5043,70.3962,4.02,0.06,0.0,38.3747,0.0,0.0,0.0,0.048271,77.9422,78.0051,3.76,-0.0,0.001636,2027.5,2047.7971,3.32,-0.03,0.0,78.18,0.0,0.0,0.0,0.139067,23.106,23.0205,3.21,0.01,1.563513,1.576,2.0853,2.46,-0.8,0.482139,3.8665,3.8798,1.86,-0.01,0.017117,187.47,188.9156,3.21,-0.02,0.0,21.07,0.0,0.0,0.0,0.039962,72.42,70.0313,2.89,0.1,1.937548,1.0775,1.0838,2.09,-0.01,0.019699,150.27,147.1744,2.96,0.06,0.0,85.0428,0.0,0.0,0.0,0.038623,66.6429,67.7503,2.57,-0.04,0.016779,86.9425,89.1356,1.46,-0.04,0.0,39.7078,0.0,0.0,0.0,4.1e-05,52284.8789,42760.168,2.16,0.39,0.000466,3013.5037,2290.3062,1.4,0.34,0.025387,96.0933,95.071,2.44,0.03,0.012673,141.2565,134.4227,1.79,0.09,0.000564,57.3765,54.323,0.03,0.0,0.038566,57.513,56.4934,2.22,0.04,0.0,203.37,0.0,0.0,0.0,0.035684,56.8224,56.1306,2.03,0.02,0.0,24.2057,0.0,0.0,0.0,0.0,78.62,0.0,0.0,0.0
